congress,party_code,nominate_dim1
80,100,-0.176
80,100,-0.238
80,100,-0.358
80,100,-0.146
80,100,-0.342
80,100,-0.261
80,100,-0.329
80,100,-0.004
80,100,0.012
80,100,-0.179
80,100,-0.269
80,100,-0.237
80,100,-0.038
80,100,-0.397
80,200,0.2
80,200,0.226
80,200,0.247
80,200,0.3
80,100,-0.588
80,100,-0.004
80,100,-0.219
80,200,0.235
80,200,0.127
80,100,-0.453
80,200,0.148
80,100,-0.467
80,200,0.312
80,200,0.099
80,100,-0.468
80,100,-0.081
80,200,0.205
80,100,-0.426
80,200,0.162
80,200,0.474
80,200,0.207
80,100,-0.27
80,200,-0.174
80,100,-0.543
80,200,0.184
80,200,0.247
80,200,0.333
80,200,0.099
80,200,0.063
80,200,0.062
80,200,0.085
80,200,0.163
80,200,0.058
80,200,0.21
80,100,-0.147
80,100,-0.18
80,100,-0.114
80,100,-0.06
80,100,-0.128
80,100,-0.143
80,100,-0.191
80,100,-0.18
80,100,-0.03
80,100,0.08
80,100,-0.362
80,100,-0.095
80,100,-0.194
80,100,-0.212
80,100,0.087
80,100,0.049
80,200,0.266
80,200,0.466
80,200,0.384
80,200,0.301
80,200,0.609
80,200,0.509
80,200,0.324
80,200,0.407
80,200,0.562
80,100,-0.527
80,200,0.317
80,100,-0.45
80,100,-0.398
80,200,0.345
80,200,0.526
80,200,0.511
80,200,0.63
80,200,0.297
80,100,-0.365
80,200,0.574
80,100,-0.429
80,200,0.384
80,100,-0.469
80,200,0.309
80,200,0.18
80,200,0.471
80,200,0.478
80,200,0.439
80,200,0.4
80,200,0.392
80,200,0.272
80,200,0.478
80,200,0.305
80,200,0.323
80,200,0.328
80,100,-0.123
80,100,-0.422
80,200,0.271
80,200,0.441
80,200,0.358
80,200,0.192
80,200,0.278
80,200,0.337
80,200,0.317
80,200,0.386
80,200,0.267
80,200,0.304
80,200,0.27
80,200,0.269
80,200,0.231
80,200,0.366
80,200,0.349
80,200,0.487
80,200,0.553
80,100,-0.307
80,100,-0.118
80,100,-0.215
80,100,-0.233
80,100,-0.267
80,200,0.187
80,200,0
80,200,0.2
80,200,0.294
80,100,-0.351
80,100,-0.37
80,100,-0.118
80,100,-0.348
80,100,-0.125
80,100,-0.044
80,100,-0.079
80,100,-0.046
80,100,-0.28
80,100,-0.056
80,200,0.343
80,200,0.163
80,200,0.1
80,200,0.176
80,100,-0.256
80,100,-0.171
80,100,-0.307
80,100,-0.052
80,200,0.298
80,100,-0.209
80,200,0.223
80,200,0.205
80,100,-0.296
80,200,0.315
80,200,0.349
80,200,0.169
80,200,0.098
80,100,-0.311
80,100,-0.298
80,200,0.203
80,100,-0.328
80,200,0.368
80,100,-0.238
80,200,0.143
80,200,0.266
80,200,0.121
80,200,0.282
80,200,0.475
80,200,0.232
80,200,0.451
80,100,-0.422
80,200,0.339
80,200,0.233
80,200,0.691
80,200,0.394
80,100,-0.401
80,200,0.31
80,200,0.249
80,100,-0.534
80,200,0.487
80,200,0.324
80,200,0.348
80,200,0.464
80,200,0.294
80,200,0.318
80,100,-0.48
80,200,0.076
80,200,0.099
80,200,0.1
80,200,0.415
80,200,0.13
80,200,0.387
80,100,0.052
80,100,0.052
80,100,0.006
80,100,-0.161
80,100,-0.049
80,100,0.127
80,100,0.049
80,200,0.509
80,200,0.037
80,200,0.594
80,100,-0.059
80,200,0.346
80,100,-0.175
80,200,0.416
80,100,-0.489
80,200,0.394
80,200,0.283
80,200,0.495
80,200,0.455
80,100,-0.232
80,200,0.297
80,100,-0.439
80,200,0.686
80,200,0.492
80,200,0.389
80,200,0.208
80,200,0.157
80,200,0.395
80,200,0.06
80,200,0.195
80,200,-0.002
80,200,-0.108
80,200,0.264
80,200,0.205
80,100,-0.314
80,200,0.195
80,200,0.184
80,200,0.215
80,100,-0.5
80,200,0.232
80,200,0.293
80,200,0.241
80,200,0.035
80,100,-0.153
80,100,-0.324
80,200,0.245
80,100,-0.468
80,200,0.363
80,100,-0.492
80,200,0.348
80,100,-0.443
80,100,-0.457
80,200,0.298
80,200,0.225
80,100,-0.516
80,200,0.139
80,200,0.31
80,200,0.242
80,200,0.466
80,200,0.209
80,200,0.222
80,100,-0.454
80,200,-0.124
80,200,0.207
80,200,0.131
80,100,-0.437
80,200,0.335
80,100,-0.692
80,200,0.246
80,200,0.28
80,100,-0.434
80,200,0.496
80,200,0.261
80,100,-0.558
80,200,0.238
80,100,-0.44
80,100,-0.45
80,200,0.162
80,100,-0.833
80,100,-0.583
80,100,-0.534
80,200,0.547
80,200,0.197
80,100,-0.384
80,200,0.228
80,200,0.384
80,100,-0.455
80,200,0.558
80,200,0.206
80,200,0.434
80,100,-0.031
80,100,-0.149
80,100,-0.199
80,100,-0.175
80,100,-0.189
80,100,-0.308
80,100,-0.153
80,100,-0.117
80,100,-0.419
80,100,-0.106
80,100,-0.184
80,100,-0.063
80,200,0.032
80,200,0.22
80,200,0.179
80,200,0.228
80,200,0.344
80,200,0.382
80,200,0.186
80,200,0.377
80,200,0.629
80,100,-0.311
80,200,0.385
80,100,-0.3
80,200,0.449
80,200,0.333
80,100,-0.475
80,200,0.376
80,200,0.692
80,100,-0.38
80,200,0.242
80,200,0.465
80,200,0.287
80,200,0.426
80,200,0.181
80,200,0.92
80,200,0.293
80,200,0.32
80,100,-0.392
80,100,-0.288
80,100,-0.264
80,100,-0.281
80,100,-0.176
80,200,0.433
80,200,0.578
80,100,-0.218
80,200,0.06
80,200,0.265
80,200,0.176
80,200,0.25
80,100,-0.447
80,200,0.126
80,200,0.071
80,200,0.319
80,200,0.285
80,100,-0.426
80,200,0.192
80,200,0.012
80,200,0.32
80,200,0.215
80,200,0.177
80,200,0.388
80,200,0.329
80,200,0.463
80,200,0.116
80,200,0.171
80,100,-0.458
80,200,0.15
80,200,0.25
80,200,0.376
80,200,0.271
80,200,0.247
80,200,0.375
80,100,-0.396
80,200,0.128
80,200,0.664
80,200,0.306
80,200,0.262
80,200,0.213
80,200,0.162
80,200,0.387
80,200,0.288
80,200,0.121
80,100,-0.217
80,100,-0.344
80,100,-0.383
80,100,-0.116
80,100,-0.017
80,100,-0.05
80,100,-0.171
80,100,-0.114
80,100,-0.089
80,200,0.239
80,200,0.275
80,100,-0.235
80,100,-0.21
80,100,-0.211
80,100,-0.343
80,100,-0.328
80,200,0.28
80,100,-0.429
80,100,-0.037
80,200,0.062
80,100,-0.302
80,100,-0.238
80,100,0.002
80,100,-0.341
80,100,0.038
80,100,-0.002
80,100,-0.242
80,100,-0.107
80,100,0.033
80,100,-0.198
80,100,-0.168
80,100,-0.232
80,100,-0.396
80,100,0.016
80,100,-0.082
80,100,-0.395
80,100,0.058
80,100,-0.102
80,100,-0.219
80,100,-0.212
80,100,-0.306
80,100,0.037
80,100,0.083
80,100,-0.19
80,200,0.2
80,100,-0.354
80,200,0.281
80,100,0.09
80,100,-0.036
80,100,-0.172
80,100,-0.154
80,100,-0.315
80,100,-0.089
80,100,-0.152
80,100,0.045
80,100,0.035
80,100,0.044
80,200,0.058
80,200,0.171
80,100,-0.296
80,200,0.062
80,200,0.209
80,200,0.296
80,200,0.069
80,200,0.579
80,100,-0.22
80,100,-0.381
80,200,0.345
80,200,0.232
80,200,0.139
80,200,0.094
80,200,0.328
80,200,0.433
80,200,-0.038
80,200,0.215
80,200,0.16
80,200,0.308
80,200,0.067
80,200,0.481
80,200,0.154
80,200,0.332
81,100,-0.03
81,100,-0.187
81,100,-0.105
81,100,-0.291
81,100,-0.381
81,100,-0.117
81,100,-0.176
81,100,-0.358
81,100,-0.342
81,100,-0.329
81,100,-0.099
81,100,0.012
81,100,-0.179
81,100,-0.269
81,100,-0.237
81,100,-0.038
81,100,-0.1
81,100,-0.397
81,200,0.2
81,200,0.226
81,200,0.3
81,100,-0.588
81,100,-0.368
81,100,-0.219
81,100,-0.453
81,200,0.148
81,100,-0.467
81,200,0.312
81,200,0.099
81,100,-0.468
81,200,0.205
81,100,-0.268
81,100,-0.426
81,200,0.162
81,200,0.474
81,200,0.207
81,200,0.291
81,100,-0.455
81,100,-0.27
81,200,-0.174
81,200,0.52
81,100,-0.189
81,100,-0.315
81,100,-0.543
81,200,0.247
81,100,-0.326
81,200,0.063
81,100,-0.377
81,200,0.085
81,100,-0.313
81,200,0.163
81,100,-0.435
81,200,0.21
81,100,-0.088
81,100,-0.007
81,100,-0.18
81,100,-0.06
81,100,-0.128
81,100,-0.143
81,100,-0.191
81,100,-0.18
81,100,-0.03
81,100,0.08
81,100,-0.362
81,100,-0.095
81,100,-0.194
81,100,-0.212
81,100,0.087
81,100,0.049
81,200,0.466
81,100,-0.177
81,200,0.384
81,200,0.301
81,200,0.609
81,100,-0.344
81,100,-0.275
81,200,0.324
81,200,0.407
81,100,-0.527
81,100,-0.45
81,100,-0.398
81,200,0.324
81,200,0.526
81,200,0.281
81,100,-0.339
81,100,-0.306
81,200,0.63
81,200,0.297
81,100,-0.365
81,100,-0.511
81,100,-0.429
81,200,0.384
81,100,-0.469
81,200,0.309
81,200,0.402
81,200,0.439
81,100,-0.494
81,100,-0.38
81,100,-0.378
81,200,0.272
81,200,0.268
81,200,0.305
81,100,-0.312
81,100,-0.177
81,100,-0.422
81,100,-0.304
81,100,-0.442
81,200,0.358
81,200,0.192
81,200,0.278
81,200,0.955
81,200,0.317
81,200,0.386
81,200,0.267
81,200,0.304
81,200,0.27
81,200,0.269
81,200,0.268
81,200,0.231
81,200,0.366
81,200,0.349
81,200,0.487
81,200,0.553
81,100,-0.307
81,100,-0.215
81,200,0.294
81,100,-0.267
81,200,0.2
81,100,-0.343
81,100,-0.351
81,100,-0.257
81,100,-0.37
81,100,-0.118
81,100,-0.348
81,100,-0.125
81,100,-0.079
81,100,-0.046
81,100,-0.28
81,100,-0.056
81,100,-0.2
81,200,0.343
81,200,0.163
81,200,0.263
81,200,0.176
81,100,-0.061
81,100,-0.171
81,100,-0.307
81,200,0.298
81,100,-0.209
81,200,0.223
81,200,0.196
81,100,-0.296
81,100,-0.351
81,200,0.349
81,200,0.169
81,200,0.098
81,100,-0.311
81,100,-0.298
81,200,0.203
81,100,-0.328
81,200,0.368
81,100,-0.238
81,200,0.143
81,200,0.266
81,200,0.121
81,200,0.282
81,200,0.451
81,100,-0.422
81,200,0.339
81,200,0.233
81,200,0.281
81,200,0.691
81,100,-0.401
81,200,0.31
81,100,-0.367
81,200,0.249
81,100,-0.355
81,100,-0.534
81,200,0.487
81,200,0.324
81,200,0.348
81,200,0.294
81,200,0.318
81,100,-0.48
81,200,0.099
81,200,0.1
81,100,-0.204
81,100,-0.433
81,200,0.387
81,100,-0.98
81,100,0.052
81,100,0.052
81,100,0.006
81,100,-0.161
81,100,-0.049
81,100,0.127
81,100,0.049
81,100,-0.504
81,100,-0.175
81,100,-0.4
81,100,-0.47
81,100,-0.325
81,100,-0.128
81,100,-0.445
81,100,-0.489
81,100,-0.425
81,100,-0.276
81,200,0.455
81,100,-0.393
81,100,-0.363
81,200,0.297
81,100,-0.439
81,200,0.492
81,200,0.389
81,100,-0.467
81,200,0.208
81,100,-0.056
81,200,0.395
81,200,0.06
81,100,-0.413
81,200,0.195
81,200,-0.002
81,200,-0.108
81,200,0.264
81,200,0.205
81,100,-0.314
81,100,-0.368
81,200,0.184
81,100,-0.5
81,100,-0.435
81,200,0.293
81,200,0.241
81,200,0.125
81,200,0.035
81,100,-0.153
81,100,-0.211
81,100,-0.468
81,100,-0.492
81,100,-0.443
81,100,-0.457
81,100,-0.357
81,200,0.298
81,200,0.225
81,100,-0.301
81,100,-0.303
81,100,-0.593
81,200,0.242
81,100,-0.401
81,200,0.466
81,200,0.209
81,200,0.222
81,100,-0.454
81,100,-0.508
81,200,-0.124
81,200,0.207
81,200,0.131
81,100,-0.357
81,100,-0.437
81,200,0.335
81,100,-0.692
81,200,0.246
81,200,0.28
81,100,-0.434
81,200,0.496
81,100,-0.387
81,100,-0.558
81,100,-0.389
81,100,-0.44
81,100,-0.45
81,200,0.194
81,100,-0.833
81,100,-0.317
81,200,0.547
81,200,0.197
81,100,-0.384
81,200,0.384
81,100,-0.455
81,200,0.558
81,100,-0.346
81,200,0.206
81,200,0.434
81,100,-0.031
81,100,-0.149
81,100,-0.199
81,100,-0.042
81,100,-0.067
81,100,-0.189
81,100,-0.308
81,100,-0.153
81,100,-0.117
81,100,-0.106
81,100,0.08
81,100,-0.184
81,100,-0.063
81,200,-0.048
81,200,0.032
81,200,0.228
81,100,-0.335
81,200,0.344
81,200,0.382
81,100,-0.502
81,200,0.629
81,100,-0.311
81,200,0.385
81,100,-0.3
81,100,-0.304
81,100,-0.475
81,200,0.376
81,100,-0.38
81,200,0.287
81,200,0.426
81,100,-0.243
81,100,-0.114
81,100,-0.079
81,200,0.92
81,200,0.293
81,100,-0.298
81,200,0.32
81,100,-0.351
81,100,-0.392
81,100,-0.201
81,100,-0.264
81,100,-0.281
81,100,-0.279
81,100,-0.218
81,100,-0.225
81,100,-0.19
81,200,0.06
81,200,0.265
81,200,0.176
81,200,0.25
81,100,-0.469
81,100,-0.447
81,100,-0.304
81,100,-0.595
81,100,-0.714
81,200,0.071
81,200,0.285
81,100,-0.368
81,100,-0.426
81,200,0.192
81,100,-0.377
81,200,0.012
81,200,0.215
81,200,0.388
81,200,0.329
81,100,-0.467
81,100,-0.489
81,200,0.277
81,200,0.171
81,100,-0.458
81,200,0.15
81,200,0.25
81,100,-0.258
81,200,0.271
81,100,-0.396
81,100,-0.446
81,100,-0.369
81,200,0.664
81,200,0.133
81,200,0.213
81,200,0.162
81,200,0.387
81,200,0.121
81,100,-0.217
81,100,-0.344
81,100,-0.383
81,100,-0.116
81,100,0.016
81,100,-0.05
81,100,-0.171
81,100,-0.089
81,100,-0.438
81,200,0.239
81,200,0.306
81,100,-0.235
81,100,-0.211
81,100,-0.343
81,100,-0.268
81,100,-0.328
81,200,0.28
81,100,-0.037
81,200,0.062
81,100,-0.302
81,100,-0.178
81,100,-0.238
81,100,-0.163
81,100,0.002
81,100,-0.341
81,100,0.038
81,100,-0.002
81,200,0.239
81,100,-0.107
81,100,0.033
81,100,-0.198
81,100,-0.168
81,100,-0.396
81,100,0.016
81,100,-0.082
81,100,-0.395
81,100,0.058
81,100,-0.102
81,100,-0.219
81,100,-0.306
81,100,-0.305
81,100,0.083
81,100,-0.19
81,100,-0.29
81,100,-0.354
81,200,0.281
81,100,0.09
81,100,-0.172
81,100,-0.11
81,100,-0.176
81,100,-0.089
81,100,-0.152
81,100,0.045
81,100,0.032
81,100,0.035
81,100,0.044
81,200,0.058
81,200,0.171
81,100,-0.296
81,200,0.209
81,100,-0.512
81,200,0.069
81,100,-0.331
81,100,-0.289
81,100,-0.22
81,100,-0.381
81,100,-0.445
81,100,-0.345
81,100,-0.484
81,200,0.328
81,200,0.433
81,200,-0.038
81,200,0.215
81,200,0.308
81,200,0.067
81,200,0.481
81,200,0.034
81,100,-0.355
81,200,0.332
82,100,-0.03
82,100,-0.187
82,100,-0.105
82,100,-0.291
82,100,-0.381
82,100,-0.117
82,100,-0.358
82,100,-0.342
82,100,-0.282
82,100,-0.329
82,100,-0.099
82,100,0.012
82,100,-0.179
82,100,-0.269
82,100,-0.237
82,100,-0.038
82,100,-0.1
82,100,-0.397
82,200,0.2
82,200,0.226
82,200,0.3
82,100,-0.368
82,100,-0.219
82,100,-0.453
82,200,0.253
82,200,0.148
82,100,-0.467
82,200,0.233
82,200,0.312
82,200,0.099
82,100,-0.468
82,200,0.205
82,100,-0.268
82,100,-0.426
82,200,0.474
82,200,0.207
82,200,0.291
82,100,-0.455
82,100,-0.27
82,200,0.52
82,100,-0.31
82,100,-0.315
82,200,0.184
82,200,0.247
82,100,-0.28
82,100,-0.377
82,200,0.062
82,200,0.085
82,100,-0.313
82,200,0.163
82,200,0.058
82,200,0.21
82,100,-0.088
82,100,-0.007
82,100,-0.107
82,100,-0.115
82,100,-0.06
82,100,-0.128
82,100,-0.191
82,100,-0.18
82,100,-0.03
82,100,0.08
82,100,-0.041
82,100,-0.362
82,100,-0.194
82,100,-0.212
82,100,0.087
82,100,0.049
82,200,0.458
82,200,0.617
82,200,0.384
82,200,0.301
82,200,0.609
82,200,0.509
82,200,0.324
82,200,0.307
82,100,-0.527
82,100,-0.45
82,200,0.324
82,200,0.526
82,200,0.281
82,100,-0.382
82,100,-0.306
82,200,0.63
82,200,0.411
82,100,-0.365
82,100,-0.429
82,200,0.384
82,100,-0.469
82,200,0.298
82,200,0.309
82,200,0.185
82,200,0.478
82,200,0.402
82,200,0.439
82,100,-0.494
82,200,0.267
82,200,0.334
82,200,0.235
82,200,0.285
82,200,0.257
82,100,-0.378
82,200,0.272
82,200,0.268
82,200,0.305
82,100,-0.422
82,200,0.358
82,200,0.192
82,200,0.278
82,200,0.955
82,200,0.317
82,200,0.386
82,200,0.267
82,200,0.304
82,200,0.27
82,200,0.269
82,200,0.268
82,200,0.231
82,200,0.349
82,200,0.487
82,200,0.553
82,100,-0.307
82,100,-0.215
82,200,0.294
82,100,-0.267
82,200,0.2
82,100,-0.343
82,100,-0.351
82,100,-0.257
82,100,-0.206
82,100,-0.37
82,100,-0.118
82,100,-0.348
82,100,-0.125
82,100,-0.079
82,100,-0.046
82,100,-0.28
82,100,-0.056
82,100,-0.2
82,200,0.343
82,200,0.163
82,200,0.228
82,200,0.263
82,200,0.176
82,200,0.238
82,100,-0.171
82,100,-0.307
82,200,0.298
82,100,-0.209
82,200,0.196
82,100,-0.296
82,100,-0.351
82,200,0.349
82,200,0.169
82,200,0.098
82,100,-0.311
82,100,-0.298
82,200,0.203
82,100,-0.328
82,200,0.368
82,100,-0.238
82,200,0.143
82,200,0.266
82,200,0.121
82,200,0.282
82,200,0.451
82,100,-0.422
82,200,0.339
82,200,0.281
82,200,0.691
82,100,-0.406
82,100,-0.487
82,200,0.221
82,100,-0.367
82,200,0.249
82,100,-0.355
82,200,0.487
82,200,0.474
82,200,0.324
82,200,0.348
82,200,0.294
82,200,0.318
82,100,-0.48
82,200,0.099
82,200,0.1
82,100,-0.204
82,100,-0.433
82,200,0.387
82,100,-0.98
82,100,0.052
82,100,0.052
82,100,0.006
82,100,-0.211
82,100,-0.161
82,100,0.127
82,100,0.049
82,200,0.255
82,200,0.037
82,100,-0.504
82,100,-0.175
82,100,-0.4
82,200,0.515
82,100,-0.325
82,100,-0.128
82,100,-0.489
82,100,-0.425
82,100,-0.276
82,200,0.455
82,100,-0.393
82,100,-0.363
82,200,0.297
82,100,-0.439
82,200,0.686
82,200,0.492
82,200,0.432
82,200,0.389
82,200,0.208
82,100,-0.056
82,200,0.395
82,200,0.06
82,100,-0.413
82,200,0.195
82,200,-0.002
82,200,-0.108
82,200,0.264
82,200,0.205
82,100,-0.314
82,100,-0.368
82,200,0.184
82,200,0.156
82,100,-0.435
82,100,-0.389
82,200,0.241
82,200,0.125
82,200,0.035
82,100,-0.134
82,100,-0.153
82,100,-0.536
82,100,-0.492
82,200,0.348
82,100,-0.443
82,100,-0.457
82,100,-0.357
82,200,0.298
82,200,0.225
82,100,-0.303
82,100,-0.593
82,100,-0.102
82,100,-0.702
82,200,0.242
82,100,-0.17
82,200,0.466
82,200,0.209
82,200,0.222
82,100,-0.454
82,100,-0.508
82,200,-0.124
82,200,0.207
82,200,0.131
82,100,-0.357
82,100,-0.437
82,200,0.335
82,100,-0.692
82,200,0.246
82,100,-0.387
82,200,0.263
82,100,-0.558
82,100,-0.389
82,100,-0.272
82,200,0.236
82,100,-0.44
82,100,-0.833
82,100,-0.317
82,200,0.148
82,200,0.547
82,200,0.197
82,100,-0.384
82,100,-0.619
82,200,0.228
82,200,0.384
82,200,0.558
82,200,0.206
82,200,0.377
82,200,0.357
82,100,-0.031
82,100,-0.149
82,100,-0.042
82,100,-0.067
82,100,-0.189
82,100,-0.308
82,100,-0.153
82,100,-0.117
82,100,-0.106
82,100,0.08
82,100,-0.184
82,100,-0.063
82,200,0.23
82,200,-0.048
82,200,0.139
82,200,0.179
82,200,0.359
82,200,0.228
82,200,0.373
82,100,-0.335
82,200,0.344
82,200,0.382
82,200,0.629
82,100,-0.311
82,200,0.385
82,100,-0.3
82,100,-0.304
82,200,0.333
82,200,0.376
82,100,-0.38
82,200,0.287
82,200,0.426
82,100,-0.114
82,200,0.298
82,100,-0.079
82,200,0.293
82,200,0.32
82,100,-0.392
82,200,0.275
82,100,-0.017
82,100,-0.281
82,200,0.578
82,100,-0.279
82,100,-0.218
82,100,-0.225
82,200,0.06
82,200,0.265
82,200,0.176
82,200,0.25
82,100,-0.469
82,100,-0.447
82,100,-0.553
82,200,0.288
82,200,0.12
82,100,-0.595
82,200,0.071
82,200,0.285
82,200,0.192
82,100,-0.426
82,200,0.192
82,100,-0.377
82,200,0.012
82,200,0.215
82,200,0.388
82,200,0.329
82,100,-0.467
82,100,-0.489
82,200,0.277
82,200,0.171
82,100,-0.458
82,200,0.399
82,100,-0.258
82,200,0.271
82,100,-0.396
82,200,0.303
82,100,-0.446
82,100,-0.369
82,200,0.133
82,200,0.213
82,200,0.162
82,200,0.387
82,200,0.279
82,200,0.121
82,200,0.275
82,100,-0.217
82,100,-0.344
82,100,-0.383
82,100,-0.116
82,100,-0.017
82,100,-0.05
82,100,-0.171
82,100,-0.114
82,100,-0.089
82,200,0.325
82,200,0.306
82,200,0.11
82,100,-0.235
82,100,-0.211
82,100,-0.343
82,100,-0.268
82,100,-0.328
82,100,-0.037
82,100,-0.302
82,200,0.252
82,100,-0.178
82,100,-0.238
82,100,-0.163
82,100,0.002
82,100,-0.341
82,100,0.038
82,100,-0.002
82,100,-0.192
82,100,-0.107
82,100,0.033
82,100,-0.198
82,100,-0.168
82,100,-0.396
82,100,0.016
82,100,-0.082
82,100,-0.395
82,100,0.058
82,100,-0.056
82,100,-0.102
82,100,-0.219
82,100,-0.306
82,100,-0.305
82,100,0.083
82,100,-0.29
82,100,-0.354
82,200,0.17
82,100,0.09
82,100,-0.11
82,100,-0.176
82,100,-0.089
82,100,-0.152
82,100,0.045
82,100,0.032
82,100,0.035
82,100,0.044
82,200,0.058
82,200,0.171
82,100,-0.296
82,200,0.209
82,100,-0.512
82,200,0.069
82,100,-0.331
82,100,-0.289
82,100,-0.22
82,100,-0.381
82,100,-0.387
82,100,-0.445
82,100,-0.345
82,200,0.328
82,200,0.433
82,200,-0.038
82,200,0.16
82,200,0.308
82,200,0.067
82,200,0.481
82,200,0.389
82,200,0.034
82,100,-0.355
82,200,0.269
83,100,-0.03
83,100,-0.187
83,100,-0.105
83,100,-0.381
83,100,-0.117
83,100,-0.358
83,100,-0.342
83,100,-0.282
83,100,-0.073
83,100,-0.099
83,200,0.225
83,100,0.012
83,100,-0.179
83,100,-0.269
83,100,-0.237
83,100,-0.038
83,100,-0.397
83,200,0.2
83,200,0.3
83,100,-0.566
83,100,-0.368
83,100,-0.219
83,200,0.205
83,100,-0.269
83,200,0.49
83,200,0.253
83,200,0.148
83,100,-0.467
83,200,0.271
83,200,0.276
83,200,0.233
83,200,0.312
83,200,0.099
83,100,-0.468
83,200,0.358
83,200,0.117
83,200,0.205
83,100,-0.426
83,100,-0.582
83,200,0.474
83,200,0.207
83,200,0.291
83,100,-0.455
83,100,-0.27
83,200,0.484
83,200,0.264
83,100,-0.31
83,200,0.296
83,100,-0.315
83,200,0.184
83,200,0.247
83,100,-0.28
83,200,0.127
83,100,-0.216
83,200,0.062
83,200,0.085
83,200,0.163
83,200,0.058
83,200,0.333
83,100,-0.088
83,100,-0.056
83,100,0.098
83,100,-0.007
83,100,-0.107
83,100,-0.176
83,100,-0.06
83,100,-0.128
83,100,-0.191
83,100,-0.18
83,100,0.08
83,100,-0.041
83,100,-0.134
83,100,-0.362
83,100,-0.174
83,100,-0.194
83,100,-0.212
83,100,0.087
83,200,0.458
83,100,-0.411
83,200,0.384
83,200,0.301
83,200,0.609
83,100,-0.506
83,200,0.509
83,200,0.324
83,200,0.307
83,100,-0.527
83,100,-0.45
83,200,0.324
83,200,0.281
83,100,-0.382
83,100,-0.306
83,200,0.63
83,200,0.411
83,100,-0.365
83,100,-0.511
83,100,-0.429
83,200,0.384
83,200,0.298
83,200,0.309
83,200,0.185
83,200,0.402
83,200,0.439
83,100,-0.494
83,200,0.267
83,200,0.334
83,200,0.235
83,200,0.285
83,200,0.257
83,200,0.272
83,200,0.268
83,200,0.305
83,100,-0.422
83,200,0.274
83,200,0.358
83,200,0.192
83,200,0.278
83,200,0.955
83,200,0.317
83,200,0.386
83,200,0.267
83,200,0.304
83,200,0.27
83,200,0.268
83,200,0.231
83,100,-0.227
83,200,0.349
83,200,0.487
83,200,0.553
83,100,-0.215
83,200,0.294
83,100,-0.267
83,100,-0.288
83,100,-0.343
83,200,0.118
83,100,-0.351
83,100,-0.206
83,100,-0.2
83,100,-0.348
83,100,-0.125
83,100,-0.079
83,100,-0.222
83,100,-0.28
83,100,-0.056
83,100,-0.222
83,100,-0.2
83,200,0.163
83,200,0.228
83,200,0.263
83,200,0.238
83,100,-0.171
83,100,-0.368
83,100,-0.307
83,200,0.187
83,200,0.298
83,200,0.303
83,200,0.196
83,100,-0.306
83,200,0.167
83,100,-0.296
83,200,0.349
83,200,0.098
83,100,-0.298
83,200,0.203
83,100,-0.328
83,200,0.368
83,100,-0.402
83,100,-0.238
83,200,0.143
83,200,0.266
83,200,0.121
83,200,0.331
83,200,0.27
83,200,0.645
83,100,-0.422
83,200,0.339
83,200,0.281
83,200,0.691
83,200,0.257
83,100,-0.406
83,100,-0.487
83,200,0.221
83,200,0.287
83,100,-0.367
83,100,-0.355
83,200,0.487
83,200,0.474
83,200,0.324
83,200,0.294
83,200,0.318
83,100,-0.48
83,200,0.099
83,200,0.1
83,100,-0.204
83,100,-0.433
83,200,0.387
83,100,-0.98
83,100,0.052
83,100,0.052
83,100,-0.211
83,100,-0.161
83,100,0.127
83,100,0.049
83,100,-0.504
83,100,-0.175
83,100,-0.4
83,200,0.416
83,200,0.515
83,200,0.354
83,100,-0.128
83,100,-0.489
83,100,-0.276
83,200,0.455
83,100,-0.386
83,200,0.297
83,100,-0.483
83,200,0.492
83,200,0.432
83,200,0.446
83,200,0.389
83,200,0.234
83,200,0.395
83,200,0.06
83,100,-0.413
83,200,0.195
83,200,-0.002
83,200,-0.108
83,200,0.172
83,200,0.205
83,100,-0.314
83,100,-0.368
83,200,0.184
83,200,0.156
83,100,-0.435
83,100,-0.389
83,200,0.125
83,100,-0.344
83,200,0.035
83,100,-0.134
83,100,-0.153
83,200,0.364
83,200,0.383
83,100,-0.492
83,100,-0.457
83,200,0.298
83,200,0.225
83,100,-0.303
83,200,0.358
83,100,-0.593
83,100,-0.102
83,200,0.044
83,100,-0.702
83,200,0.048
83,200,0.242
83,200,0.466
83,100,-0.508
83,100,-0.527
83,200,-0.124
83,200,0.207
83,200,0.131
83,100,-0.357
83,100,-0.437
83,200,0.335
83,100,-0.692
83,200,0.246
83,200,0.263
83,100,-0.558
83,100,-0.272
83,200,0.236
83,200,0.348
83,100,-0.833
83,200,0.148
83,200,0.444
83,200,0.547
83,200,0.197
83,100,-0.384
83,100,-0.619
83,200,0.384
83,200,0.558
83,200,0.206
83,200,0.209
83,200,0.377
83,200,0.357
83,100,-0.006
83,100,-0.031
83,100,-0.149
83,100,-0.042
83,100,-0.067
83,100,-0.189
83,100,-0.308
83,100,-0.117
83,100,-0.041
83,200,0.304
83,100,0.08
83,100,0.014
83,200,-0.048
83,200,0.359
83,200,0.139
83,200,0.179
83,200,0.359
83,200,0.228
83,200,0.271
83,200,0.373
83,200,0.382
83,200,0.629
83,100,-0.311
83,100,-0.3
83,100,-0.304
83,200,0.333
83,200,0.376
83,100,-0.38
83,200,0.287
83,200,0.426
83,100,-0.114
83,200,0.298
83,200,0.539
